staphylea_trifolia,0,0,11.11111,0,9,1471,1
stewartia_pseudocamellia,0,0,66.66667,0,9,1466,6
styrax_japonica,0,0,219.0476,0,21,1414,46
styrax_obassia,0,0,0,0,7,1474,0
syringa_reticulata,0,0,271.4286,0,7,1455,19
taxodium_distichum,0,0,125,0,12,1454,15
tilia_americana,0,0,33.33334,0,3,1477,1
tilia_cordata,0,0,0,0,15,1466,0
tilia_europaea,0,0,0,0,3,1478,0
tilia_tomentosa,0,0,0,0,5,1476,0
toona_sinensis,0,0,0,0,4,1477,0
tsuga_canadensis,0,0,0,0,13,1468,0
ulmus_americana,0,0,0,0,3,1478,0
ulmus_glabra,0,0,0,0,11,1470,0
ulmus_parvifolia,0,0,0,0,9,1472,0
ulmus_pumila,0,0,0,0,29,1452,0
ulmus_rubra,0,0,0,0,9,1472,0
zelkova_serrata,0,0,0,0,12,1469,0
